ID,Date,Res,Add,Temp,Res 2,,,,,Dry mass,,,
A10-1,6/2/2021,78.66056121,Cellobiose,10,15.22969935,,,,,,,,
A10-1,6/11/2021,100.3139236,Cellobiose,10,20.03266327,,,,,,,,
A10-1,6/18/2021,102.8751278,Cellobiose,10,20.60076771,,,,,,,,
A10-1,6/25/2021,135.1868396,Cellobiose,10,25.03736791,,,,,,,,
A10-1,7/2/2021,114.2604268,Cellobiose,10,23.12615752,,,,,,,,
A10-1,7/8/2021,79.5462602,Cellobiose,10,15.42615753,,,,,,,,
A10-1,7/17/2021,27.23499096,Cellobiose,10,3.822918512,,,,,,,,
A10-1,7/23/2021,34.23118259,Cellobiose,10,5.374753993,,,,,,,,
A10-2,6/2/2021,156.9890902,Cellobiose,10,32.60386475,,,,,,,,
A10-2,6/11/2021,117.1306489,Cellobiose,10,23.76280567,,,,,,,,
A10-2,6/18/2021,82.00223176,Cellobiose,10,15.97092017,,,,,,,,
A10-2,6/25/2021,146.3843423,Cellobiose,10,27.27686846,,,,,,,,
A10-2,7/2/2021,121.3279173,Cellobiose,10,24.69380791,,,,,4.508333333,,,
A10-2,7/8/2021,86.61375071,Cellobiose,10,16.99380792,,,,,,,,
A10-2,7/17/2021,25.86385062,Cellobiose,10,3.518783871,,,,,,,,
A10-2,7/23/2021,40.39731098,Cellobiose,10,6.742471937,,,,,,,,
A10-3,6/2/2021,142.8378593,Cellobiose,10,29.46495954,,,,,,,,
A10-3,6/11/2021,120.8558062,Cellobiose,10,24.58908826,,,,,,,,
A10-3,6/18/2021,80.14386155,Cellobiose,10,15.55871236,,,,,,,,
A10-3,6/25/2021,128.1710078,Cellobiose,10,23.63420156,,,,,,,,
A10-3,7/2/2021,109.8322678,Cellobiose,10,22.1439411,,,,,,,,
A10-3,7/8/2021,75.11810112,Cellobiose,10,14.4439411,,,,,,,,
A10-3,7/17/2021,27.77959184,Cellobiose,10,3.943717228,,,,,,,,
A10-3,7/23/2021,48.5399301,Cellobiose,10,8.548598175,,,,,,,,
A10-4,6/2/2021,170.961562,Cellobiose,10,35.70311911,,,,,,,,
A10-4,6/11/2021,114.6237093,Cellobiose,10,23.20673775,,,,,,,,
A10-4,6/18/2021,80.39034759,Cellobiose,10,15.61338579,,,,,,,,
A10-4,6/25/2021,134.8474174,Cellobiose,10,24.96948348,,,,,,,,
A10-4,7/2/2021,114.046195,Cellobiose,10,23.07863844,,,,,,,,
A10-4,7/8/2021,79.33202831,Cellobiose,10,15.37863844,,,,,,,,
A10-4,7/17/2021,34.03336809,Cellobiose,10,5.330876472,,,,,,,,
A10-4,7/23/2021,35.30780651,Cellobiose,10,5.613561518,,,,,,,,
A2-1,6/2/2021,113.5060365,Cellobiose,2,25.17693971,,,,,,,,
A2-1,6/11/2021,13.9691623,Cellobiose,2,3.098520288,,,,,,,,
A2-1,6/18/2021,25.30562099,Cellobiose,2,5.613076744,,,,,,,,
A2-1,6/25/2021,103.3831858,Cellobiose,2,20.67663715,,,,,,,,
A2-1,7/2/2021,88.25800582,Cellobiose,2,19.57663715,,,,,,,,
A2-1,7/8/2021,11.53682563,Cellobiose,2,2.55900014,,,,,,,,
A2-1,7/17/2021,3.834777747,Cellobiose,2,0.850597652,,,,,,,,
A2-1,7/23/2021,24.41097285,Cellobiose,2,5.414633534,,,,,,,,
A2-1,7/30/2021,5.773714856,Cellobiose,2,1.280676123,,,,,,,,
A2-2,6/2/2021,96.73223548,Cellobiose,2,21.45631841,,,,,,,,
A2-2,6/11/2021,41.4752458,Cellobiose,2,9.199684835,,,,,,,,
A2-2,6/18/2021,27.45113541,Cellobiose,2,6.088976431,,,,,,,,
A2-2,6/25/2021,97.2036565,Cellobiose,2,19.4407313,,,,,,,,
A2-2,7/2/2021,82.68613028,Cellobiose,2,18.3407313,,,,,,,,
A2-2,7/8/2021,13.20764236,Cellobiose,2,2.929606438,,,,,,,,
A2-2,7/17/2021,6.534954407,Cellobiose,2,1.44952778,,,,,,,,
A2-2,7/23/2021,19.17600149,Cellobiose,2,4.253456892,,,,,,,,
A2-2,7/30/2021,8.532939623,Cellobiose,2,1.892703798,,,,,,,,
A2-3,6/2/2021,94.93160616,Cellobiose,2,21.05691819,,,,,,,,
A2-3,6/11/2021,21.30947765,Cellobiose,2,4.726686355,,,,,,,,
A2-3,6/18/2021,32.39942081,Cellobiose,2,7.186562842,,,,,,,,
A2-3,6/25/2021,105.4804997,Cellobiose,2,21.09609993,,,,,,,,
A2-3,7/2/2021,90.14908385,Cellobiose,2,19.99609993,,,,,,,,
A2-3,7/8/2021,12.49837643,Cellobiose,2,2.772283126,,,,,,,,
A2-3,7/17/2021,4.490230415,Cellobiose,2,0.995984565,,,,,,,,
A2-3,7/23/2021,22.67826435,Cellobiose,2,5.030298932,,,,,,,,
A2-3,7/30/2021,7.25289725,Cellobiose,2,1.60877573,,,,,,,,
A2-4,6/2/2021,90.64253826,Cellobiose,2,20.10555377,,,,,,,,
A2-4,6/11/2021,49.15695965,Cellobiose,2,10.903577,,,,,,,,
A2-4,6/18/2021,45.64499286,Cellobiose,2,10.12458252,,,,,,,,
A2-4,6/25/2021,100.7584212,Cellobiose,2,20.15168424,,,,,,,,
A2-4,7/2/2021,85.89134312,Cellobiose,2,19.05168424,,,,,,,,
A2-4,7/8/2021,12.92977072,Cellobiose,2,2.867971324,,,,,,,,
A2-4,7/17/2021,4.845238095,Cellobiose,2,1.074729337,,,,,,,,
A2-4,7/23/2021,18.00739983,Cellobiose,2,3.994247652,,,,,,,,
A2-4,7/30/2021,7.145219199,Cellobiose,2,1.584891504,,,,,,,,
A6-1,6/2/2021,167.6382296,Cellobiose,6,37.1840805,,,,,,,,
A6-1,6/11/2021,64.37578824,Cellobiose,6,14.27928759,,,,,,,,
A6-1,6/18/2021,82.62280138,Cellobiose,6,18.32668423,,,,,,,,
A6-1,6/25/2021,57.6931362,Cellobiose,6,11.53862724,,,,,,,,
A6-1,7/2/2021,60.56590401,Cellobiose,6,13.43421161,,,,,,,,
A6-1,7/8/2021,47.97898203,Cellobiose,6,10.64228807,,,,,,,,
A6-1,7/17/2021,10.93388812,Cellobiose,6,2.42526169,,,,,,,,
A6-1,7/23/2021,19.74618522,Cellobiose,6,4.379930178,,,,,,,,
A6-1,7/26/2021,9.171798579,Cellobiose,6,2.034410036,,,,,,,,
A6-2,6/2/2021,140.1437736,Cellobiose,6,31.08549506,,,,,,,,
A6-2,6/11/2021,65.31194186,Cellobiose,6,14.4869372,,,,,,,,
A6-2,6/18/2021,80.8266047,Cellobiose,6,17.92826722,,,,,,,,
A6-2,6/25/2021,80.25520805,Cellobiose,6,16.05104161,,,,,,,,
A6-2,7/2/2021,69.42412535,Cellobiose,6,15.39906662,,,,,,,,
A6-2,7/8/2021,57.94448105,Cellobiose,6,12.85274996,,,,,,,,
A6-2,7/17/2021,8.042136389,Cellobiose,6,1.783838016,,,,,,,,
A6-2,7/23/2021,25.10686177,Cellobiose,6,5.568989673,,,,,,,,
A6-2,7/26/2021,7.467316262,Cellobiose,6,1.656336324,,,,,,,,
A6-3,6/2/2021,192.2623958,Cellobiose,6,42.64600276,,,,,,,,
A6-3,6/11/2021,66.35752938,Cellobiose,6,14.71886049,,,,,,,,
A6-3,6/18/2021,85.81444553,Cellobiose,6,19.03462747,,,,,,,,
A6-3,6/25/2021,76.04417515,Cellobiose,6,15.20883503,,,,,,,,
A6-3,7/2/2021,66.99407869,Cellobiose,6,14.86005442,,,,,,,,
A6-3,7/8/2021,55.21067851,Cellobiose,6,12.24636122,,,,,,,,
A6-3,7/17/2021,13.47938762,Cellobiose,6,2.989882652,,,,,,,,
A6-3,7/23/2021,21.19141291,Cellobiose,6,4.700498242,,,,,,,,
A6-3,7/26/2021,8.246123854,Cellobiose,6,1.829084773,,,,,,,,
A6-4,6/2/2021,194.7772694,Cellobiose,6,43.20383055,,,,,,,,
A6-4,6/11/2021,82.76574129,Cellobiose,6,18.35838994,,,,,,,,
A6-4,6/18/2021,87.43857904,Cellobiose,6,19.3948789,,,,,,,,
A6-4,6/25/2021,74.3292614,Cellobiose,6,14.86585228,,,,,,,,
A6-4,7/2/2021,66.00445914,Cellobiose,6,14.64054547,,,,,,,,
A6-4,7/8/2021,54.09735652,Cellobiose,6,11.99941365,,,,,,,,
A6-4,7/17/2021,10.95167933,Cellobiose,6,2.429207984,,,,,,,,
A6-4,7/23/2021,19.15158013,Cellobiose,6,4.248039955,,,,,,,,
A6-4,7/26/2021,9.672645217,Cellobiose,6,2.14550356,,,,,,,,
AN2-1,6/2/2021,3.112911494,Cellobiose,-2,0.690479444,,,,,,,,
AN2-1,6/11/2021,9.296583693,Cellobiose,-2,2.062088804,,,,,,,,
AN2-1,6/18/2021,8.18520701,Cellobiose,-2,1.815572719,,,,,,,,
AN2-1,6/25/2021,17.07978167,Cellobiose,-2,3.788491314,,,,,,,,
AN2-1,7/2/2021,12.57144834,Cellobiose,-2,2.788491314,,,,,,,,
AN2-1,7/8/2021,9.243894167,Cellobiose,-2,2.050401664,,,,,,,,
AN2-1,7/17/2021,12.5296468,Cellobiose,-2,2.779219254,,,,,,,,
AN2-1,7/23/2021,10.39940084,Cellobiose,-2,2.306706286,,,,,,,,
AN2-1,7/30/2021,7.415006917,Cellobiose,-2,1.644733512,,,,,,,,
AN2-1,8/6/2021,6.322696779,Cellobiose,-2,1.402446605,,,,,,,,
AN2-2,6/2/2021,1.809698837,Cellobiose,-2,0.401411942,,,,,,,,
AN2-2,6/11/2021,6.774725023,Cellobiose,-2,1.50271165,,,,,,,,
AN2-2,6/18/2021,7.616955232,Cellobiose,-2,1.689527963,,,,,,,,
AN2-2,6/25/2021,9.953078233,Cellobiose,-2,2.207706817,,,,,,,,
AN2-2,7/2/2021,9.953078233,Cellobiose,-2,2.207706817,,,,,,,,
AN2-2,7/8/2021,8.212881159,Cellobiose,-2,1.821711163,,,,,,,,
AN2-2,7/17/2021,12.14018922,Cellobiose,-2,2.6928331,,,,,,,,
AN2-2,7/23/2021,11.16570992,Cellobiose,-2,2.476682422,,,,,,,,
AN2-2,7/30/2021,13.56560228,Cellobiose,-2,3.00900605,,,,,,,,
AN2-2,8/6/2021,9.311816651,Cellobiose,-2,2.065467649,,,,,,,,
AN2-3,6/2/2021,5.45019309,Cellobiose,-2,1.208915288,,,,,,,,
AN2-3,6/11/2021,6.683713326,Cellobiose,-2,1.482524213,,,,,,,,
AN2-3,6/18/2021,7.471582765,Cellobiose,-2,1.657282684,,,,,,,,
AN2-3,6/25/2021,7.701647431,Cellobiose,-2,1.708313663,,,,,,,,
AN2-3,7/2/2021,7.701647431,Cellobiose,-2,1.708313663,,,,,,,,
AN2-3,7/8/2021,6.80837551,Cellobiose,-2,1.510175714,,,,,,,,
AN2-3,7/17/2021,8.861254031,Cellobiose,-2,1.965527697,,,,,,,,
AN2-3,7/23/2021,20.22389559,Cellobiose,-2,4.485891814,,,,,,,,
AN2-3,7/30/2021,8.688972665,Cellobiose,-2,1.927313715,,,,,,,,
AN2-3,8/6/2021,8.079924191,Cellobiose,-2,1.792219784,,,,,,,,
AN2-4,6/2/2021,1.116016056,Cellobiose,-2,0.247545151,,,,,,,,
AN2-4,6/11/2021,1.960303817,Cellobiose,-2,0.434817852,,,,,,,,
AN2-4,6/18/2021,1.007784786,Cellobiose,-2,0.223538215,,,,,,,,
AN2-4,6/25/2021,4.282384493,Cellobiose,-2,0.949881958,,,,,,,,
AN2-4,7/2/2021,8.790717827,Cellobiose,-2,1.949881958,,,,,,,,
AN2-4,7/8/2021,2.271922281,Cellobiose,-2,0.503938399,,,,,,,,
AN2-4,7/17/2021,2.454592631,Cellobiose,-2,0.544456776,,,,,,,,
AN2-4,7/23/2021,0.948217526,Cellobiose,-2,0.210325514,,,,,,,,
AN2-4,7/30/2021,1.19245325,Cellobiose,-2,0.264499797,,,,,,,,
AN2-4,8/6/2021,2.59605937,Cellobiose,-2,0.57583572,,,,,,,,
AN6-1,6/2/2021,1.529468511,Cellobiose,-6,0.339253644,,,,,,,,
AN6-1,6/11/2021,1.243587232,Cellobiose,-6,0.3758419,,,,,,,,
AN6-1,6/18/2021,2.715363258,Cellobiose,-6,0.602298689,,,,,,,,
AN6-1,6/25/2021,2.567649817,Cellobiose,-6,0.769534155,,,,,,,,
AN6-1,7/2/2021,3.469316482,Cellobiose,-6,0.769534155,,,,,,,,
AN6-1,7/8/2021,1.548714804,Cellobiose,-6,0.343522692,,,,,,,,
AN6-1,7/17/2021,2.400302003,Cellobiose,-6,0.532414492,,,,,,,,
AN6-1,7/23/2021,2.191062399,Cellobiose,-6,0.48600275,,,,,,,,
AN6-1,7/30/2021,2.854889682,Cellobiose,-6,0.633247249,,,,,,,,
AN6-1,8/6/2021,2.194453554,Cellobiose,-6,0.486754947,,,,,,,,
AN6-1,8/13/2021,2.411306405,Cellobiose,-6,0.534855395,,,,,,,,
AN6-2,6/2/2021,1.754939907,Cellobiose,-6,0.389265783,,,,,,,,
AN6-2,6/11/2021,1.531876541,Cellobiose,-6,0.339787773,,,,,,,,
AN6-2,6/18/2021,2.183174693,Cellobiose,-6,0.684253167,,,,,,,,
AN6-2,6/25/2021,2.252099902,Cellobiose,-6,0.699541568,,,,,,,,
AN6-2,7/2/2021,3.153766569,Cellobiose,-6,0.699541568,,,,,,,,
AN6-2,7/8/2021,1.270551531,Cellobiose,-6,0.28182289,,,,,,,,
AN6-2,7/17/2021,1.802529014,Cellobiose,-6,0.399821593,,,,,,,,
AN6-2,7/23/2021,3.207490087,Cellobiose,-6,0.71145806,,,,,,,,
AN6-2,7/30/2021,2.122568684,Cellobiose,-6,0.470810059,,,,,,,,
AN6-2,8/6/2021,2.62768458,Cellobiose,-6,0.582850554,,,,,,,,
AN6-2,8/13/2021,2.715093038,Cellobiose,-6,0.602238752,,,,,,,,
AN6-3,6/2/2021,1.179861927,Cellobiose,-6,0.261706897,,,,,,,,
AN6-3,6/11/2021,1.115674442,Cellobiose,-6,0.347469377,,,,,,,,
AN6-3,6/18/2021,2.967146363,Cellobiose,-6,0.658147068,,,,,,,,
AN6-3,6/25/2021,2.648490718,Cellobiose,-6,0.687465594,,,,,,,,
AN6-3,7/2/2021,3.099324053,Cellobiose,-6,0.687465594,,,,,,,,
AN6-3,7/8/2021,1.989662233,Cellobiose,-6,0.441329885,,,,,,,,
AN6-3,7/17/2021,3.089513814,Cellobiose,-6,0.685289571,,,,,,,,
AN6-3,7/23/2021,2.457396659,Cellobiose,-6,0.545078741,,,,,,,,
AN6-3,7/30/2021,2.069531891,Cellobiose,-6,0.459045891,,,,,,,,
AN6-3,8/6/2021,2.458221628,Cellobiose,-6,0.545261729,,,,,,,,
AN6-3,8/13/2021,2.678028645,Cellobiose,-6,0.594017444,,,,,,,,
AN6-4,6/2/2021,2.461596497,Cellobiose,-6,0.546010314,,,,,,,,
AN6-4,6/11/2021,1.721542975,Cellobiose,-6,0.381857961,,,,,,,,
AN6-4,6/18/2021,1.917546528,Cellobiose,-6,0.625333796,,,,,,,,
AN6-4,6/25/2021,2.620522274,Cellobiose,-6,0.681261872,,,,,,,,
AN6-4,7/2/2021,3.071355606,Cellobiose,-6,0.681261872,,,,,,,,
AN6-4,7/8/2021,2.169154572,Cellobiose,-6,0.481143343,,,,,,,,
AN6-4,7/17/2021,4.069722593,Cellobiose,-6,0.902711111,,,,,,,,
AN6-4,7/23/2021,3.260813344,Cellobiose,-6,0.72328577,,,,,,,,
AN6-4,7/30/2021,3.711547934,Cellobiose,-6,0.823263867,,,,,,,,
AN6-4,8/6/2021,2.421901715,Cellobiose,-6,0.537205556,,,,,,,,
AN6-4,8/13/2021,2.63914638,Cellobiose,-6,0.585392912,,,,,,,,
B2-1,6/2/2021,75.44335213,Cellotetraose,2,16.7342001,,,,,,,,
B2-1,6/11/2021,35.28078417,Cellotetraose,2,7.825682255,,,,,,,,
B2-1,6/18/2021,54.68298388,Cellotetraose,2,12.12931251,,,,,,,,
B2-1,6/25/2021,113.2239174,Cellotetraose,2,22.64478348,,,,,,,,
B2-1,7/2/2021,95.77856552,Cellotetraose,2,21.24478348,,,,,,,,
B2-1,7/8/2021,15.12519319,Cellotetraose,2,3.354941187,,,,,,,,
B2-1,7/17/2021,8.880565108,Cellotetraose,2,1.969811115,,,,,,,,
B2-1,7/23/2021,24.35740321,Cellotetraose,2,5.402751175,,,,,,,,
B2-1,7/30/2021,8.401271736,Cellotetraose,2,1.863498352,,,,,,,,
B2-2,6/2/2021,82.67202268,Cellotetraose,2,18.33760207,,,,,,,,
B2-2,6/18/2021,32.57097319,Cellotetraose,2,7.224615125,,,,,,,,
B2-2,6/25/2021,101.5100342,Cellotetraose,2,20.30200684,,,,,,,,
B2-2,7/2/2021,85.2165475,Cellotetraose,2,18.90200684,,,,,,,,
B2-2,7/8/2021,15.09140646,Cellotetraose,2,3.347446903,,,,,,,,
B2-2,7/17/2021,4.873572821,Cellotetraose,2,1.081014304,,,,,,,,
B2-2,7/23/2021,24.53391563,Cellotetraose,2,5.441903653,,,,,,,,
B2-2,7/30/2021,7.902075097,Cellotetraose,2,1.752770816,,,,,,,,
B2-3,6/2/2021,96.82715046,Cellotetraose,2,21.47737164,,,,,,,,
B2-3,6/11/2021,27.44919497,Cellotetraose,2,6.088546019,,,,,,,,
B2-3,6/18/2021,36.78480789,Cellotetraose,2,8.159291954,,,,,,,,
B2-3,6/25/2021,116.2408964,Cellotetraose,2,23.24817927,,,,,,,,
B2-3,7/2/2021,98.49887488,Cellotetraose,2,21.84817927,,,,,,,,
B2-3,7/8/2021,16.48911732,Cellotetraose,2,3.657475192,,,,,,,,
B2-3,7/17/2021,3.259638666,Cellotetraose,2,0.723025213,,,,,,,,
B2-3,7/23/2021,22.80480946,Cellotetraose,2,5.058368086,,,,,,,,
B2-3,7/30/2021,7.657426193,Cellotetraose,2,1.698504886,,,,,,,,
B2-4,6/2/2021,66.45375091,Cellotetraose,2,14.74020353,,,,,,,,
B2-4,6/11/2021,36.18404088,Cellotetraose,2,8.026034945,,,,,,,,
B2-4,6/18/2021,41.26716243,Cellotetraose,2,9.15352956,,,,,,,,
B2-4,6/25/2021,104.2643272,Cellotetraose,2,20.85286543,,,,,,,,
B2-4,7/2/2021,87.70000165,Cellotetraose,2,19.45286543,,,,,,,,
B2-4,7/8/2021,15.94617516,Cellotetraose,2,3.537044397,,,,,,,,
B2-4,7/17/2021,5.437285622,Cellotetraose,2,1.206052264,,,,,,,,
B2-4,7/23/2021,20.91923582,Cellotetraose,2,4.640126245,,,,,,,,
B2-4,7/30/2021,5.120474067,Cellotetraose,2,1.13577983,,,,,,,,
BN2-1,6/2/2021,2.271897191,Cellotetraose,-2,0.503932834,,,,,,,,
BN2-1,6/11/2021,8.468991756,Cellotetraose,-2,1.878519428,,,,,,,,
BN2-1,6/18/2021,4.597881108,Cellotetraose,-2,1.019862723,,,,,,,,
BN2-1,6/25/2021,5.148766328,Cellotetraose,-2,1.142055378,,,,,,,,
BN2-1,7/2/2021,5.644682996,Cellotetraose,-2,1.252055378,,,,,,,,
BN2-1,7/8/2021,1.34564473,Cellotetraose,-2,0.298479422,,,,,,,,
BN2-1,7/17/2021,7.453502996,Cellotetraose,-2,1.653272384,,,,,,,,
BN2-1,7/23/2021,8.724738461,Cellotetraose,-2,1.935246978,,,,,,,,
BN2-1,7/30/2021,10.72701147,Cellotetraose,-2,2.379374079,,,,,,,,
BN2-1,8/6/2021,9.597272582,Cellotetraose,-2,2.128785046,,,,,,,,
BN2-2,6/2/2021,1.458485896,Cellotetraose,-2,0.323508886,,,,,,,,
BN2-2,6/11/2021,5.799648025,Cellotetraose,-2,1.286428397,,,,,,,,
BN2-2,6/18/2021,5.541158928,Cellotetraose,-2,1.229092553,,,,,,,,
BN2-2,6/25/2021,4.794361378,Cellotetraose,-2,1.063444298,,,,,,,,
BN2-2,7/2/2021,5.966528043,Cellotetraose,-2,1.323444298,,,,,,,,
BN2-2,7/8/2021,6.509825837,Cellotetraose,-2,1.443953975,,,,,,,,
BN2-2,7/17/2021,5.810467492,Cellotetraose,-2,1.288828279,,,,,,,,
BN2-2,7/23/2021,10.65705813,Cellotetraose,-2,2.363857625,,,,,,,,
BN2-2,7/30/2021,6.230501652,Cellotetraose,-2,1.38199667,,,,,,,,
BN2-2,8/6/2021,8.055399538,Cellotetraose,-2,1.786779934,,,,,,,,
BN2-3,6/2/2021,2.488864887,Cellotetraose,-2,0.552058755,,,,,,,,
BN2-3,6/11/2021,4.572602701,Cellotetraose,-2,1.014255682,,,,,,,,
BN2-3,6/18/2021,8.067978304,Cellotetraose,-2,1.789570049,,,,,,,,
BN2-3,6/25/2021,5.778921022,Cellotetraose,-2,1.281830911,,,,,,,,
BN2-3,7/2/2021,5.778921024,Cellotetraose,-2,1.281830911,,,,,,,,
BN2-3,7/8/2021,6.810477509,Cellotetraose,-2,1.510641961,,,,,,,,
BN2-3,7/17/2021,9.484528954,Cellotetraose,-2,2.103777217,,,,,,,,
BN2-3,7/23/2021,13.00849089,Cellotetraose,-2,2.885432361,,,,,,,,
BN2-3,7/30/2021,8.964230854,Cellotetraose,-2,1.988369136,,,,,,,,
BN2-3,8/6/2021,8.635847919,Cellotetraose,-2,1.915530037,,,,,,,,
BN2-4,6/2/2021,1.436737945,Cellotetraose,-2,0.318684942,,,,,,,,
BN2-4,6/11/2021,2.941558533,Cellotetraose,-2,0.652471394,,,,,,,,
BN2-4,6/18/2021,5.773176713,Cellotetraose,-2,1.280556757,,,,,,,,
BN2-4,6/25/2021,5.775888528,Cellotetraose,-2,1.281158269,,,,,,,,
BN2-4,7/2/2021,5.775888529,Cellotetraose,-2,1.281158269,,,,,,,,
BN2-4,7/8/2021,9.140007824,Cellotetraose,-2,2.027358482,,,,,,,,
BN2-4,7/17/2021,8.366208649,Cellotetraose,-2,1.855720957,,,,,,,,
BN2-4,7/23/2021,7.333476402,Cellotetraose,-2,1.62664911,,,,,,,,
BN2-4,7/30/2021,7.248254758,Cellotetraose,-2,1.607745972,,,,,,,,
BN2-4,8/6/2021,6.282531249,Cellotetraose,-2,1.393537431,,,,,,,,
C10-1,6/2/2021,56.66514535,Coloidal cellulose,10,12.56897864,,,,,,,,
C10-1,6/11/2021,101.1308306,Coloidal cellulose,10,22.43197721,,,,,,,,
C10-1,6/18/2021,81.01496529,Coloidal cellulose,10,17.97004775,,,,,,,,
C10-1,6/25/2021,116.806492,Coloidal cellulose,10,23.3612984,,,,,,,,
C10-1,7/2/2021,98.9710309,Coloidal cellulose,10,21.95290889,,,,,,,,
C10-1,7/8/2021,59.83869757,Coloidal cellulose,10,13.27290889,,,,,,,,
C10-1,7/17/2021,18.49764023,Coloidal cellulose,10,4.102988591,,,,,,,,
C10-1,7/23/2021,31.91101814,Coloidal cellulose,10,7.078229533,,,,,,,,
C10-2,6/2/2021,49.60196041,Coloidal cellulose,10,11.00228327,,,,,,,,
C10-2,6/11/2021,648.5274387,Coloidal cellulose,10,143.8508182,,,,,,,,
C10-2,6/18/2021,1008.951843,Coloidal cellulose,10,223.7970816,,,,,,,,
C10-2,6/25/2021,113.1178661,Coloidal cellulose,10,22.62357321,,,,,,,,
C10-2,7/2/2021,96.64289306,Coloidal cellulose,10,21.43650123,,,,,,,,
C10-2,7/8/2021,57.51055976,Coloidal cellulose,10,12.75650124,,,,,,,,
C10-2,7/17/2021,16.64876409,Coloidal cellulose,10,3.692886675,,,,,,,,
C10-2,7/23/2021,25.99076263,Coloidal cellulose,10,5.765049011,,,,,,,,
C10-3,6/2/2021,54.26595998,Coloidal cellulose,10,12.03681183,,,,,,,,
C10-3,6/11/2021,105.10102,Coloidal cellulose,10,23.31261072,,,,,,,,
C10-3,6/18/2021,84.81371765,Coloidal cellulose,10,18.81265456,,,,,,,,
C10-3,6/25/2021,132.5097871,Coloidal cellulose,10,26.50195741,,,,,,,,
C10-3,7/2/2021,108.8824273,Coloidal cellulose,10,24.1513702,,,,,,,,
C10-3,7/8/2021,69.75009396,Coloidal cellulose,10,15.4713702,,,,,,,,
C10-3,7/17/2021,19.88716553,Coloidal cellulose,10,4.411201227,,,,,,,,
C10-3,7/23/2021,43.41649929,Coloidal cellulose,10,9.630277107,,,,,,,,
C10-4,6/2/2021,49.85376328,Coloidal cellulose,10,11.05813603,,,,,,,,
C10-4,6/11/2021,109.7290179,Coloidal cellulose,10,24.33915369,,,,,,,,
C10-4,6/18/2021,86.71158873,Coloidal cellulose,10,19.23362412,,,,,,,,
C10-4,6/25/2021,130.6820659,Coloidal cellulose,10,26.13641317,,,,,,,,
C10-4,7/2/2021,107.7288306,Coloidal cellulose,10,23.89548922,,,,,,,,
C10-4,7/8/2021,68.59649726,Coloidal cellulose,10,15.21548923,,,,,,,,
C10-4,7/17/2021,18.53755804,Coloidal cellulose,10,4.111842819,,,,,,,,
C10-4,7/23/2021,35.41526102,Coloidal cellulose,10,7.855510762,,,,,,,,
C2-1,6/2/2021,28.84529058,Coloidal cellulose,2,6.398216026,,,,,,,,
C2-1,6/11/2021,35.11750259,Coloidal cellulose,2,7.78946453,,,,,,,,
C2-1,6/18/2021,36.03431551,Coloidal cellulose,2,7.992824143,,,,,,,,
C2-1,6/25/2021,103.3034411,Coloidal cellulose,2,20.66068821,,,,,,,,
C2-1,7/2/2021,88.18610268,Coloidal cellulose,2,19.56068821,,,,,,,,
C2-1,7/8/2021,16.7331863,Coloidal cellulose,2,3.711612488,,,,,,,,
C2-1,7/17/2021,10.03794212,Coloidal cellulose,2,2.2265306,,,,,,,,
C2-1,7/23/2021,19.71854599,Coloidal cellulose,2,4.37379948,,,,,,,,
C2-1,7/30/2021,9.226884407,Coloidal cellulose,2,2.046628704,,,,,,,,
C2-2,6/2/2021,31.01153754,Coloidal cellulose,2,6.878714426,,,,,,,,
C2-2,6/11/2021,46.14427086,Coloidal cellulose,2,10.2353281,,,,,,,,
C2-2,6/18/2021,39.49935532,Coloidal cellulose,2,8.761409682,,,,,,,,
C2-2,6/25/2021,113.1501108,Coloidal cellulose,2,22.63002215,,,,,,,,
C2-2,7/2/2021,97.06451653,Coloidal cellulose,2,21.53002215,,,,,,,,
C2-2,7/8/2021,18.00235804,Coloidal cellulose,2,3.993129324,,,,,,,,
C2-2,7/17/2021,6.529275523,Coloidal cellulose,2,1.448268138,,,,,,,,
C2-2,7/23/2021,23.19013333,Coloidal cellulose,2,5.143837337,,,,,,,,
C2-2,7/30/2021,7.087323818,Coloidal cellulose,2,1.572049645,,,,,,,,
C2-3,6/2/2021,27.28185787,Coloidal cellulose,2,6.051428733,,,,,,,,
C2-3,6/11/2021,40.88699809,Coloidal cellulose,2,9.069204752,,,,,,,,
C2-3,6/18/2021,18.64600148,Coloidal cellulose,2,4.135896816,,,,,,,,
C2-3,6/25/2021,111.3280456,Coloidal cellulose,2,22.26560912,,,,,,,,
C2-3,7/2/2021,95.42162112,Coloidal cellulose,2,21.16560912,,,,,,,,
C2-3,7/8/2021,17.61293645,Coloidal cellulose,2,3.906751153,,,,,,,,
C2-3,7/17/2021,9.703012382,Coloidal cellulose,2,2.152239346,,,,,,,,
C2-3,7/23/2021,18.63285113,Coloidal cellulose,2,4.132979918,,,,,,,,
C2-3,7/30/2021,7.893518519,Coloidal cellulose,2,1.750872869,,,,,,,,
C2-4,6/2/2021,20.15355765,Coloidal cellulose,2,4.470290052,,,,,,,,
C2-4,6/11/2021,41.23067898,Coloidal cellulose,2,9.145437111,,,,,,,,
C2-4,6/18/2021,43.98274172,Coloidal cellulose,2,9.755876167,,,,,,,,
C2-4,6/25/2021,115.0888808,Coloidal cellulose,2,23.01777615,,,,,,,,
C2-4,7/2/2021,98.81264081,Coloidal cellulose,2,21.91777615,,,,,,,,
C2-4,7/8/2021,16.12566869,Coloidal cellulose,2,3.576858119,,,,,,,,
